1,1,120.9,333.48,136.73999999999998,53.639999999999986,1,1,1.0
1,2,733.08,266.16,67.30999999999995,39.96999999999997,1,1,1.0
1,3,207.15,248.28,97.82000000000002,43.119999999999976,1,1,1.0
2,1,98.81,339.79,136.74,53.639999999999986,1,1,1.0
2,2,721.5,267.21,68.39999999999998,39.97000000000003,1,1,1.0
2,3,207.17,248.34,97.82000000000002,43.119999999999976,1,1,1.0
3,1,70.41,340.84,144.09,55.76000000000005,1,1,1.0
3,2,705.73,269.32,74.66999999999996,39.97000000000003,1,1,1.0
3,3,207.18,248.4,97.82,43.12999999999997,1,1,1.0
4,1,45.17,344.0,144.08999999999997,60.0,1,1,1.0
4,2,694.16,270.37,74.67000000000007,39.96999999999997,1,1,1.0
4,3,207.2,248.46,97.82,43.12999999999997,1,1,1.0
5,1,24.13,349.26,144.09,60.0,1,1,1.0
5,2,679.43,272.47,74.67000000000007,39.96999999999997,1,1,1.0
5,3,207.21,248.52,97.81999999999996,43.12999999999997,1,1,1.0
6,1,0.0,354.51,144.03,60.00999999999999,1,1,1.0
6,2,663.65,275.63,74.68000000000006,39.97000000000003,1,1,1.0
6,3,207.23,248.58,97.82000000000002,43.12999999999997,1,1,1.0
7,1,0.0,357.67,123.01,60.0,1,1,1.0
7,2,653.13,278.78,74.67999999999995,39.97000000000003,1,1,1.0
7,3,207.24,248.64,97.82,43.129999999999995,1,1,1.0
8,1,0.0,360.83,102.0,60.0,1,1,1.0
8,2,637.36,279.83,74.66999999999996,39.97000000000003,1,1,1.0
8,3,207.26,248.7,97.82,43.129999999999995,1,1,1.0
9,1,0.0,360.83,76.8,60.0,1,1,1.0
9,2,623.68,282.99,75.72000000000003,39.96999999999997,1,1,1.0
9,3,207.27,248.76,97.81999999999996,43.129999999999995,1,1,1.0
10,1,0.0,360.83,52.6,60.0,1,1,1.0
10,2,604.75,281.94,79.95000000000005,41.06,1,1,1.0
10,3,207.29,248.82,97.82000000000002,43.129999999999995,1,1,1.0
11,1,0.0,365.03,30.5,60.01000000000005,1,1,1.0
11,2,594.23,287.2,79.94999999999993,41.06,1,1,1.0
11,3,207.3,248.88,97.82,43.129999999999995,1,1,1.0
12,2,575.3,286.14,84.20000000000005,42.160000000000025,1,1,1.0
12,3,207.32,248.94,97.82,43.129999999999995,1,1,1.0
13,2,560.57,290.35,84.19999999999993,42.15999999999997,1,1,1.0
13,3,207.33,249.0,97.81999999999996,43.129999999999995,1,1,1.0
14,2,543.74,288.25,86.25999999999999,47.389999999999986,1,1,1.0
14,3,207.35,249.06,97.82000000000002,43.129999999999995,1,1,1.0
15,2,529.02,293.51,86.25,47.389999999999986,1,1,1.0
15,3,207.36,249.12,97.82,43.129999999999995,1,1,1.0
16,2,511.14,295.61,89.46000000000004,48.49000000000001,1,1,1.0
16,3,207.38,249.18,97.82,43.129999999999995,1,1,1.0
17,2,489.05,297.71,97.84999999999997,48.5,1,1,1.0
17,3,207.39,249.24,97.82,43.129999999999995,1,1,1.0
18,2,471.17,300.87,97.84999999999997,48.49000000000001,1,1,1.0
18,3,207.41,249.3,97.82000000000002,43.129999999999995,1,1,1.0
19,2,455.39,302.97,97.85000000000002,48.5,1,1,1.0
19,3,207.42,249.36,97.82000000000002,43.129999999999995,1,1,1.0
20,2,438.56,306.13,97.84999999999997,48.49000000000001,1,1,1.0
20,3,207.44,249.42,97.82,43.130000000000024,1,1,1.0
21,2,424.89,309.29,97.85000000000002,48.48999999999995,1,1,1.0
21,3,207.45,249.48,97.82,43.130000000000024,1,1,1.0
22,2,401.75,311.39,106.25,50.610000000000014,1,1,1.0
22,3,207.47,249.54,97.82000000000002,43.130000000000024,1,1,1.0
23,2,387.02,314.54,106.25,50.620000000000005,1,1,1.0
23,3,207.48,249.6,97.82000000000002,43.130000000000024,1,1,1.0
24,2,365.98,317.7,106.25999999999999,50.610000000000014,1,1,1.0
24,3,207.5,249.66,97.82,43.130000000000024,1,1,1.0
25,2,350.2,322.96,106.25999999999999,50.610000000000014,1,1,1.0
25,3,207.51,249.72,97.82,43.130000000000024,1,1,1.0
26,2,329.17,327.2,109.43,51.629999999999995,1,1,1.0
26,3,207.53,249.78,97.82000000000002,43.130000000000024,1,1,1.0
27,2,307.08,326.15,115.72000000000003,57.950000000000045,1,1,1.0
27,3,207.54,249.84,97.82000000000002,43.130000000000024,1,1,1.0
28,2,289.2,331.41,115.72000000000003,57.94999999999999,1,1,1.0
28,3,207.56,249.9,97.82,43.12999999999997,1,1,1.0
29,2,267.11,334.56,115.71999999999997,57.95999999999998,1,1,1.0
29,3,207.57,249.96,97.82,43.12999999999997,1,1,1.0
30,2,240.81,338.77,124.13999999999999,60.03000000000003,1,1,1.0
30,3,207.59,250.02,97.82000000000002,43.12999999999997,1,1,1.0
31,2,220.83,341.93,124.12999999999997,60.02999999999997,1,1,1.0
31,3,207.6,250.08,97.82000000000002,43.12999999999997,1,1,1.0
32,2,205.05,345.08,124.13999999999999,60.03000000000003,1,1,1.0
32,3,207.62,250.14,97.82,43.129999999999995,1,1,1.0
33,2,176.65,349.29,131.45000000000002,60.02999999999997,1,1,1.0
33,3,207.63,250.2,97.82,43.129999999999995,1,1,1.0
34,2,149.3,353.5,139.89999999999998,65.30000000000001,1,1,1.0
34,3,207.65,250.26,97.82000000000002,43.129999999999995,1,1,1.0
35,2,127.21,356.65,139.90000000000003,65.31,1,1,1.0
35,3,207.66,250.32,97.82000000000002,43.129999999999995,1,1,1.0
36,2,100.92,361.91,146.18,65.38999999999999,1,1,1.0
36,3,207.68,250.38,97.82,43.129999999999995,1,1,1.0
37,2,75.67,367.17,146.18,65.38999999999999,1,1,1.0
37,3,207.69,250.44,97.82,43.129999999999995,1,1,1.0
38,2,46.22,368.2,146.18,68.57,1,1,1.0
38,3,207.71,250.5,97.81999999999996,43.129999999999995,1,1,1.0
39,2,18.87,373.46,152.53,70.64000000000004,1,1,1.0
39,3,207.72,250.56,97.82000000000002,43.129999999999995,1,1,1.0
40,2,0.0,379.77,150.36,70.64000000000004,1,1,1.0
40,3,207.74,250.62,97.82,43.129999999999995,1,1,1.0
41,2,0.0,385.03,126.17,70.64000000000004,1,1,1.0
41,3,207.75,250.68,97.82,43.129999999999995,1,1,1.0
42,2,0.0,387.1,104.08,76.98999999999995,1,1,1.0
42,3,207.77,250.74,97.81999999999996,43.129999999999995,1,1,1.0
43,2,0.0,390.29,75.68,69.58999999999997,1,1,1.0
43,3,207.78,250.8,97.82000000000002,43.129999999999995,1,1,1.0
44,3,207.8,250.86,97.82,43.129999999999995,1,1,1.0
45,3,207.81,250.92,97.82,43.130000000000024,1,1,1.0
46,3,207.83,250.98,97.81999999999996,43.130000000000024,1,1,1.0
47,3,207.84,251.04,97.82000000000002,43.130000000000024,1,1,1.0
48,3,207.86,251.1,97.82,43.130000000000024,1,1,1.0
49,3,207.87,251.16,97.82,43.130000000000024,1,1,1.0
50,3,207.89,251.22,97.82,43.130000000000024,1,1,1.0
51,3,207.9,251.28,97.82000000000002,43.130000000000024,1,1,1.0
52,3,207.92,251.34,97.82000000000002,43.130000000000024,1,1,1.0
53,3,207.93,251.4,97.82,43.12999999999997,1,1,1.0
54,3,207.95,251.46,97.82,43.12999999999997,1,1,1.0
55,3,207.96,251.52,97.81999999999996,43.12999999999997,1,1,1.0
56,3,207.98,251.58,97.82000000000002,43.12999999999997,1,1,1.0
57,3,207.99,251.64,97.82,43.129999999999995,1,1,1.0
58,3,208.01,251.7,97.82,43.129999999999995,1,1,1.0
58,4,918.27,226.4,41.379999999999995,64.48999999999998,1,1,1.0
59,3,208.02,251.77,97.81999999999996,43.119999999999976,1,1,1.0
59,4,912.2,226.4,47.44999999999993,64.48999999999998,1,1,1.0
60,3,208.04,251.83,97.82000000000002,43.119999999999976,1,1,1.0
60,4,903.7,226.4,55.94999999999993,64.48999999999998,1,1,1.0
61,3,208.05,251.89,97.82,43.120000000000005,1,1,1.0
61,4,897.6,226.4,62.049999999999955,64.48999999999998,1,1,1.0
62,3,208.07,251.95,97.82,43.120000000000005,1,1,1.0
62,4,895.2,226.4,64.44999999999993,64.48999999999998,1,1,1.0
63,3,208.08,252.01,97.81999999999996,43.120000000000005,1,1,1.0
63,4,895.2,226.4,64.44999999999993,70.6,1,1,1.0
64,3,208.1,252.07,97.82000000000002,43.120000000000005,1,1,1.0
64,4,886.7,226.4,72.94999999999993,70.6,1,1,1.0
65,3,208.11,252.13,97.82,43.120000000000005,1,1,1.0
65,4,879.4,226.4,80.25,76.70000000000002,1,1,1.0
66,3,208.13,252.19,97.82,43.120000000000005,1,1,1.0
66,4,870.9,226.4,88.75,76.70000000000002,1,1,1.0
67,3,208.14,252.25,97.82,43.120000000000005,1,1,1.0
67,4,861.2,226.4,98.44999999999993,82.79999999999998,1,1,1.0
68,3,208.16,252.31,97.82000000000002,43.120000000000005,1,1,1.0
68,4,855.1,226.4,104.54999999999995,82.79999999999998,1,1,1.0
69,3,208.17,252.37,97.82000000000002,43.120000000000005,1,1,1.0
69,4,846.6,226.4,113.04999999999995,82.79999999999998,1,1,1.0
70,3,208.19,252.43,97.82,43.120000000000005,1,1,1.0
70,4,840.5,226.4,119.14999999999998,82.79999999999998,1,1,1.0
71,3,208.2,252.49,97.82,43.120000000000005,1,1,1.0
71,4,840.5,226.4,119.14999999999998,86.49999999999997,1,1,1.0
72,3,208.22,252.55,97.82000000000002,43.120000000000005,1,1,1.0
72,4,833.2,226.4,126.44999999999993,86.49999999999997,1,1,1.0
73,3,208.23,252.61,97.82000000000002,43.120000000000005,1,1,1.0
73,4,823.5,226.4,136.14999999999998,86.49999999999997,1,1,1.0
74,3,208.25,252.67,97.82,43.12000000000003,1,1,1.0
74,4,816.2,226.4,143.44999999999993,86.49999999999997,1,1,1.0
75,3,208.26,252.73,97.82,43.12000000000003,1,1,1.0
75,4,811.3,228.83,148.35000000000002,91.4,1,1,1.0
76,3,208.28,252.79,97.82000000000002,43.12000000000003,1,1,1.0
76,4,801.6,228.83,158.04999999999995,91.4,1,1,1.0
77,3,208.29,252.85,97.82000000000002,43.12000000000003,1,1,1.0
77,4,793.1,232.5,166.53999999999996,86.51999999999998,1,1,1.0
78,3,208.31,252.91,97.82,43.119999999999976,1,1,1.0
78,4,793.1,233.7,166.53999999999996,91.40000000000003,1,1,1.0
79,3,208.32,252.97,97.82,43.119999999999976,1,1,1.0
79,4,778.5,233.7,181.14,91.40000000000003,1,1,1.0
80,3,208.34,253.03,97.82000000000002,43.119999999999976,1,1,1.0
80,4,772.4,234.92,176.30000000000007,96.38000000000002,1,1,1.0
81,3,208.35,253.09,97.82000000000002,43.119999999999976,1,1,1.0
81,4,766.6,234.92,177.23000000000002,95.38000000000002,1,1,1.0
82,3,208.37,253.15,97.82,43.119999999999976,1,1,1.0
82,4,755.38,237.35,182.32000000000005,95.04999999999998,1,1,1.0
83,3,208.37,253.15,97.76999999999998,43.16,1,1,1.0
83,4,745.64,239.79,182.32000000000005,95.03999999999999,1,1,1.0
84,3,208.37,253.15,97.70999999999998,43.20000000000002,1,1,1.0
84,4,735.9,242.22,187.20000000000005,95.04999999999998,1,1,1.0
85,3,208.37,253.15,97.65999999999997,43.22999999999999,1,1,1.0
85,4,723.73,243.44,195.66999999999996,95.04000000000002,1,1,1.0
86,3,208.37,253.15,97.61000000000001,43.27000000000001,1,1,1.0
86,4,712.78,239.8,204.22000000000003,102.33999999999997,1,1,1.0
87,3,208.37,253.15,97.55000000000001,43.309999999999974,1,1,1.0
87,4,706.7,242.23,204.2199999999999,102.34,1,1,1.0
87,5,683.38,261.68,46.25,31.649999999999977,1,1,1.0
88,3,208.37,253.15,97.5,43.349999999999994,1,1,1.0
88,4,703.08,242.23,198.0999999999999,102.34,1,1,1.0
88,5,674.86,261.68,46.25,31.649999999999977,1,1,1.0
89,3,208.37,253.15,97.44999999999999,43.37999999999997,1,1,1.0
89,4,695.78,243.45,198.10000000000002,102.34000000000003,1,1,1.0
89,5,666.34,262.9,46.25,31.640000000000043,1,1,1.0
90,3,208.37,253.15,97.38999999999999,43.41999999999999,1,1,1.0
90,4,684.83,245.88,198.08999999999992,102.34000000000003,1,1,1.0
90,5,651.74,264.12,46.25,31.639999999999986,1,1,1.0
91,3,208.37,253.15,97.33999999999997,43.46000000000001,1,1,1.0
91,4,675.09,243.5,204.20999999999992,107.14999999999998,1,1,1.0
91,5,643.22,266.55,46.25,31.649999999999977,1,1,1.0
92,3,208.37,253.15,97.29000000000002,43.49999999999997,1,1,1.0
92,4,662.92,247.15,212.68000000000006,107.16,1,1,1.0
